condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,1,99068,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,2,99069,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,3,99070,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,4,99071,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,5,99072,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,6,99073,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,7,99074,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,8,99075,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,9,99076,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_trust_case2,case2,no_trust,10,99077,fixed,19,3,23,nan,nan,0.0,nan,0
