condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves
case1_supplement_n400_full,case1,full,1,102001,fixed,0,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,8,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,16,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,1,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,9,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,17,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,2,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,10,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,18,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,3,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,11,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,19,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,4,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,12,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,5,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,13,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,6,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,14,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,7,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,1,102001,fixed,15,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,0,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,8,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,16,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,1,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,9,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,17,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,2,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,10,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,18,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,3,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,11,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,19,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,4,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,12,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,5,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,13,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,6,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,14,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,7,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,2,102002,fixed,15,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,0,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,8,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,16,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,1,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,9,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,17,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,2,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,10,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,18,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,3,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,11,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,19,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,4,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,12,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,5,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,13,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,6,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,14,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,7,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,3,102003,fixed,15,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,0,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,8,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,16,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,1,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,9,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,17,1,21,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,2,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,10,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,18,2,22,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,3,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,11,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,19,3,23,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,4,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,12,4,24,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,5,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,13,5,25,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,6,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,14,6,26,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,7,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,4,102004,fixed,15,7,27,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,5,102005,fixed,0,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,5,102005,fixed,8,0,20,nan,nan,0.0,nan,0
case1_supplement_n400_full,case1,full,5,102005,fixed,16,0,20,nan,nan,0.0,nan,0
